text,emoji,discovered
Hydrogen Paint,🎨,False
Melting Igloo,🏚️❄️🔥,False
Gorilla Warfare,🦍,False
Smack,👊,False
Madder Painter,🎨,False
Nemo’s Reef,🐠,False
Pesto Paint,🎨,False
Poison Paint,🎨💀,False
Salsa Paint,🎨,False
Salmon Paint,🐟🎨,False
School Paint,🎨,False
Fingerprints,🖐️,False
Sick Paint,🤒🎨,False
Stinky Paint,🎨💩,False
Super Wet Paint,💦,False
Surf Paint,🏄‍♂️,False
Super Super Wet Paint,💦,True
Swan Paint,🦢🎨,False
Swiss Watch,⌚️,False
Tornadroll Painter,🌪🎨,False
Voldetron,🧙‍♂️,False
Mountain Dew Bread,🍞🍃,False
Space Wheat,🌾🚀,False
Crayfish Roll,🦞,False
Chaffeur,🚖,False
Fish Bread,🐟🍞,False
Tea Biscuit,🍪,False
Doritos Locos Taco,🌮,False
Mountain Dew Ocean Blast Bread,🤔,False
Lunar Bread,🌙🍞,False
Dust Whine,🌪️,False
Whine-dow,😖,False
Wail,😱,False
Saturnine,🪐,False
Fire Breathing Wine,🍷🔥,False
Grandchild,👶,False
Gripe,🤒,False
Narwhine,🐳,False
Annoy,😠,False
Aqua-whine,🐳,False
Cheese Whine,🧀🍷,False
Duck Whine,🦆🍷,False
Electric Whine,⚡🍷,False
Dune Whiney,🏜️,False
Flying Whine,🛫🍷,False
Frankenwhine,🧟‍♂️,False
Holy Whine,🍷,True
Hot Whine,🍷,False
Hot Monkey Wine,🐒🍷,False
Iron Whine,🍷,False
Jetwhine,✈️,False
Whiney Kong,🐵,False
Laser Whine,🔫🍷,False
Monkey Whine,🐒,False
Mount Whiney,🏔️,False
Mt. Whiney,🏔️,False
Muddy Whiney Helicopter,🚁💦🍷😫,False
Muddy Whiney,🤢,False
Muddy Whiney Pig,🐷,False
Peking Whine,🍷,False
Whiney Pickle Rick,🥒🤬,False
Rice Whine,🍚🍷,False
Sand Whine,🏜️🍷,False
Smoky Whine,🍷,False
Star Whine,🍷🌟,False
StegosauRANT,🦕,False
Swiss Whine,🍷,False
Winet,🍷,False
TeaFi,🍵🔥,False
No Wifi,📵,False
Smart Garden,🌱,False
Steamfi,🔥,False
Surfing the Web,🌐,False
Offline,📴,False
Coughi,🤧,False
Smart Dustbin,🗑️,False
Dust WiFi,🕸️,False
Smart Furnace,🔥,False
High-Fi,🎧,False
Holy Wifi,🙏,False
Slow Internet,🐢💻,False
PenguiNet,🐧🌐,False
Smart Ring,💍,False
Smellfie,👃,False
Splashify,💦🎨,False
Internet Troll,👹,False
Sour Connection,🍋,False
420Wifi,🍁💻📶,False
Connection,🔗,False
Bob WiFi,🤖,False
Smart Shirt,👕,False
Dead Wifi,📶,False
No Internet,🌐,False
Google Fi,📶,False
Green Wifi,🟢📶,False
Jet Wifi,🛫📶,False
Smart Lamp,💡,False
Cybermonster,👾,False
PeaWifi,🌱,False
Piggyfi,🐷🎩,False
Smart Plant,🌱🧠,False
Sinkfi,🧽,False
Swifty,🐍,False
Sweatfi,💦,False
Time Wifi,⌛,False
Vapifi,💨,False
Work From Home,🏠,False
802.11,📶,False
Zephyr Wifi,📶,False
Wifiaccident,🔌,False
AlphaWifi,📶,False
Spotify,🎵,False
Break the internet,💻🔨💥,False
Cbwifi,📶,False
Car Wifi,🚗📶,False
Great Firewall,🚫🔥,False
Cleanfi,🧹,False
CoughiFi,🤧,False
Cognifi,🧠,True
Cut the Cord,🔌,False
Cursifi,🤬,False
Dark Fi,🌑,False
Death Wifi,💀📶,False
Dirt Wifi,🤷‍♂️,False
Dryfi,🐟,False
Dusty WiFi,📶,False
5G,📶,False
Google WiFi,📶,False
Perfect,💯,False
Ice Wifi,❄️📶,False
Kali-Fi,📶,False
Lionel Messi,🐐,False
LedaWifi,📶,False
La-Fi,📰,False
Our Lady of Wifi,📶,True
Mars Internet,🌌,False
Mount Everwifi,🏔️📶,False
Mount WiFi,🏔️📶,False
Mountain Dew Tea Fi,🍵,True
Mountain Dew Wine Fi,🍷,True
Mountain Wifi,🏔️📶,False
Smart Pill,💊,False
Smart Potpourri,🧠,False
Free Wifi,📶,False
Regif,🔄,False
Rocky Mountain Wifi,🏔️📶,False
Salsa WiFi,🕺📶,False
Soswifi,📶,False
Smart Salad Bowl,🥗,False
Sandwifi,🏜️📶,False
Scotfree,🏴󠁧󠁢,False
Smart Shoe,👟💡,False
Sickfi,🤒,False
Skifi,🛷,False
Skiffi,🤖,False
Smoky Wifi,🔥📶,True
Smart Steam Trap,🧠🔥,False
Strife,😠,False
Stinky Wifi,📶💩,False
Super Wifi,📶,False
Swan WiFi,🦢📶,False
Smorefi,🍫🔥,False
Smart Washing Machine,🧼🧽,False
Wet Wifi,💦📶,False
Solar Windsurfer,🏄‍♂️,False
Trollsurfer,🏄‍♂️,False
Bearsurfer,🐻🏄‍♂,False
Kitesurfer,🪁,False
Fire Breathing Windsurfer,🔥🌬️🏄,False
Muddy Windsurfer,🏄‍♂️,False
Plesiosaursurfer,🦕,False
Cool Rider,🏍️,False
Spermwhaler,🐋,False
Black Sails,🏴‍☠️,False
Entsurfer,🏄‍♂️,False
Gone With The Windsurfer,🌬️🏄‍,False
Google Windsurfer,🏄‍♂️,False
Windsurfing Janitor,🏄‍♂️,False
Mars Windsurfer,🪁,False
Raisin Bran Surfer,🏄‍♂️,False
Windsurfing Scarecrow,🏄‍♂️,False
Rocket Surfer,🚀🏄‍♂,False
Smoky Mountain Windsurfer,🏄‍♂️,False
Tearsurfer,🌊,False
Blood of Christ,💉,False
Broken Wine Bottle,🍾,False
Old Wine,🍷,False
Wine Vinegar,🍷🍇,False
Drunk Rabbit,🍺🐇,False
Doom Wine,🍷🔥,False
Grand Canyon Wine,🍷,False
Moon Mountain Wine,🍷🌕🏔️,False
Ancient Wine,🍷,False
Zephyr Wine,🍷,False
Antelope Wine,🍷,False
Bull in a China Shop,🐂,False
Broken Bott,🍾,False
Cocaine Bott,❌,False
Wine Milkshake,🍷🥤,False
Giant Wine Bottle,🍾,True
Gosling Wine,🍷,True
L.A. Wine,🍷,True
Drunken Monkey King,🍺,False
Painted Wine Bottle,🍷🎨,False
Flying Vineyard,🍇🍷✈️,False
Pickleback Wine,🤢,False
Wine Shower,🍷🚿,False
Wine Spritzer,🍷🍹,False
Spanish Wine,🍷,False
Stegobottle,🦕🍾,True
Tornadroll Fukki,🌪️,True
A Wine Bottle with a Triple Axe,🍷🪓🪓,True
Muddy Glass,🥃,False
Chicken Of The Vineyard,🍗,False
Flying Wineglass,🍷✈️,False
Glowing Wine Glass,🍷,False
Holy Dandelion Wine Glass,🍷,True
Nemo Glass,🐠,True
Painted Wine Glass,🍷🎨,False
Mushroom Wine,🍄🍷,False
Mudwayne Glass,🤔,True
Potassium Glass,🍌🔬,False
Drunk Smurfette,🍺🍺🍺,False
Smoky Mountain Wine Glass,🍷,False
Swan Glass,🦢🍷,False
Whine Glass,🍷,False
The Hundred Acre Wood,🐻,False
Pooh Tsunami,🐻,False
Muddy Pooh,💩,False
Pooh Train,🚂,False
Coral Pooh,🐠,False
Pooh Storm,🌪️,False
Pooh Delta,🐻🔺,False
House At Pooh Corner,🐻,False
Pooh Kite,🎏,False
Mountain Pooh,🏔️🐻,False
Shel Silverstein,🌳,False
Titanic Pooh,🐻,False
Pooh Sushi,🍣,False
Pooh Bear Trap,🐻,False
Smoked Pooh,💨,False
Pooh Hole,🍯,False
Winnie The Pope,🐻,False
Captain Pooh,🐻,False
Pooh Dam,🐻,False
Pooh Sticks,🐻,False
Pooh Flood,🐻,False
Heffalumps,🐻,False
Icelandic Pooh,🐻‍❄️,False
Evil Pooh,😈,False
Poohstorm,🐻,False
Pooh Nessie,🐻,False
Pooh-Pompeii,🐻,False
Salty Pooh,💩,False
Sweaty Bear,🐻,False
Hot Pooh,💩,False
Pooh Tire,🧸🚗,False
Troll Bear,🐻,False
Pooh Tunnel,🐻🚇,False
Tumble Pooh,🐻‍❄️,False
Ariel The Pooh,🐻,False
Pooh Bourguignon,🍯🐻🍲,False
Winnie The Broken,🐻,False
Kermit The Frog,🐸,False
Smoked Honey,🍯,False
Bonsai The Pooh,🐻🌳,False
Dead Pooh,🐻,False
Carbon Pooh Bear,🐻🌳,False
Chili Pooh,🌶️,False
Poohmobile,🐻,False
Pooh Corn,🌽,False
Pooh Doom,🐻⚔️,False
Pooh The Date,🐻,False
Pooh Truck,🚚🐻,False
Winnie The Pooh And The Blustery Day,🐻🍯🌬️,False
Tao of Pooh,🐼,False
Fire Breathing Winnie The Pooh,🔥🐻,False
Fishing Piglet,🐷,False
Flat Pooh,🐻‍❄️,False
Foggy Pooh,🐻🌫️,False
Frosty The Pooh,🐻,False
Mycobacterium,🦠,False
Gnomie The Pooh,🐻,False
Pooh Wall,🐻,False
Pooh Canyon,🐻🏞️,False
Pooh Jesus,🐻,False
Kale The Pooh,🐻🥬,False
Matcha The Pooh,🍵🐻,False
Narwhal The Pooh,🐻,False
Pooh Falls,🐻,False
Paddy Pooh,🐻,False
Pickle The Pooh,🥒🐻,False
Pluto The Pooh,🐻,False
Pooh-tato,🍠,False
Pooh Port,🍯🐻,False
Rainbow Pooh,🌈,False
Puffer Pooh,🐡🐻,False
Rally Pooh,🚗,False
Bouncy Tigger,🐰,False
Pooh Saint,🐻,False
Salmon Pooh,🐟,False
Pooh Sake,🍶,False
Sharktopus Pooh,🐻,False
Snowplow Pooh,❄️🧸,False
Pooh Sink,🐻🚰,False
Sodium Honey,🍯🧂,False
Pooh Station,🐻🚂,False
Statue Of Pooh,🐻,False
Sponge Pooh,💩,False
Poohami,🐻🍯,False
Stone Pooh,🗿,False
Pooh Stoned,🍯,False
Swinny The Pooh,🐻,False
Vape The Pooh,🐻💨,False
Tutankhampooh,🐱,False
Winnie The Zeus,🐻,False
Pooh Zeppelin,🎈,False
8402,💩,False
Winnie The Witch,🧙‍♀️,False
Alpha Pooh,🐻‍❄️,False
Audrey Iii + Winnie The Pooh,🌱🍯,False
Poohman,🐻,False
Winnie The Pooh Bear,🐻,False
Poohstalk,🐻🌱,False
Carpathian Pooh,🐻,False
Pooh Burger,🍔,False
Chicken Noodle Pooh,🍜🐻,False
Tick Tock Tigger,⏰🐅,False
Pooh Cruise,🐻,False
Crackie,💩,False
Crayfish Pooh,🦞,False
Damn Pooh,🐻,False
Cyber Pooh,🐻,False
Don Pooh,🐻,False
Dry Pooh,🐻🌵,False
Elon Pooh,🚀🍯🐻,False
The Pooh Family,🐻,False
Fault In Our Pooh,🐻📖,False
Fire Dance + Winnie The Pooh,🔥🐻,False
Fire Fire Trap Pooh,🔥🔥🐻,True
Pelican Pooh,🦢,False
Frankenpooh,🧸🧟‍♂,False
Winnie The Future,🐻,False
Pooh Gas,💨,False
Pooh Gate,🐻,False
Gollum The Pooh,🐐,False
Pooh Earth,🌎🐻,False
Gone With The Honey,🍯🐝,False
Hack The Pooh,🐻,False
Heidi The Pooh,🍯🐻,False
Pooh Horse,🐴,False
Poohland,🐻,False
Winnie The Bro,🐻🧔,False
Winnie The Booze,🍺,False
Winnie The Hydrogen,🐻🧪,False
Hot Pooh Tea,🍵,False
Pooh Dog,🐶,False
Iron Pooh,🐻,False
Jack The Pooh,🐻,False
Kali The Pooh,🐻,False
Jelly Pooh,🍌,False
King Pooh,👑,False
Samurai Pooh,🐼,False
Koi Pooh,🐟,False
Lobster Pooh,🦞,False
The Many Adventures Of Audrey II,🌿🌱🌿,False
Mad Pooh,🐻💩,False
Lupus The Pooh,🐻,False
Pooh Lourdes,🐻,False
Luke Piglet,🐷,False
Pooh Luau,🐻,False
LA Pooh,🐻,False
Pooh Marathon,🐻,False
Mars Pooh,🐻🚀,False
Marvin The Martian,👽,False
Mecha Pooh,🤖🐻,False
Wet Bear,🐻💦,False
Matter Pooh,🐻,False
Moley Pooh,🐻,False
Pooh Dragon,🐉,False
Potato Pooh,🥔🐻,False
Pooh Soup,🍵,False
Mudway Pooh,🐻,False
Poohnado,🐻🌪️,False
Nemo The Pooh,🐻,False
Noah’s Pooh,🐻,False
Pooh Nirvana,🐻,False
Pangea Bear,🐻🌎,False
Pasta Pooh,🍝🐻,False
Peking Pooh,🐻🇨🇳,False
Poohsoup,🍯,False
Poohsouper,🍯,False
Pesto The Pooh,🍯,False
Petrified Pooh,🐻,False
Pickle Pooh,🥒🐻,False
Paddington Bear,🐻,False
Potassium Pooh,🍌,False
Pork Chop Pooh,🐷🍴🍯,False
Pooh-tamus,🐻🐘,False
Ramses The Pooh,🐻🍯,False
Pooh Car,🚗🐻,False
Rocky Mountain Pooh,🐻,False
Pooh Roast,🍯🔥,False
Hunny Pot,🍯,False
Robo Pooh,🤖🐻,False
Saki The Pooh,🍯🐻,False
Rosebud The Pooh,🍯🐻,False
Sos Pooh,🐻🆘,False
Pooh Sandpaper,🐻📜,False
Scarebear,😱,False
Selfie The Pooh,🐻,False
Shrimp Pooh,🍤,False
Pooh Shower,🚿🐻,False
Skateboarding Pooh,🐻🛹,False
Smurf Pooh,🍯🍄👨,False
Snow Pooh,🐻,False
Poohcone,🍯,False
Snowpiercer 2: The Search for Honey,🚂🍯,False
Spaghetti Tuesday,🍝,False
Space Pooh,🌌,False
Space Winnie The Pooh,🚀🐻,False
Sperm Pooh,💦,False
Pooh Planet,🐻🌎,False
Super Pooh,🐻,False
Stewpid Pooh,🐻,False
Swan Pooh,💩,False
Swimming Pooh,🏊‍♂️,False
Swiss Pooh,🇨🇭🐻,False
Taj Pooh,🐘🏰,False
Tequila Pooh,🍹🐻,False
Tinker Pooh,🐻,False
Triple H,🤘,False
Pooh-Poo,💩,False
Pooh Shot,🍯,False
Vampire Pooh,🧛‍♂️,False
Uranus Pooh,🌕💩,False
Venice The Pooh,🍯🐻,False
Viking Pooh,🧸,False
Were-Pooh,🐻🌕,False
Pooh Paint,🎨,False
Winnie The Whine,🐻,False
Snow Come,❄️☃️,False
Mountain Dew Winter Blast,❄️,False
Mountain Dew White Out,🏔️🍶,False
Super Super Winter,❄️,False
Steam Winter Sale,🎁,False
Wiping Bush,🌳,False
Flying Wiper,✈️🪝,False
Steamwiper,🧹,False
Lotus Wiper,🌺🧹,True
Swamp Wiper,🧹,False
Beach Wiper,🏖️🧽,False
Double Wipe,🧻,True
Foggy Wiper,🌫️🚗,False
Great Wall Of Wiper,🧹,False
Jet Wiper,✈️🪣,False
Metro-Wiper,🚇🧹,False
Peliwiper,🦜,False
Sinkwiper,🧽,False
Smoking Wiper,🚭,False
Faster,💨,False
Time Wipe,⏰🧹,False
Toxic Wipe,🧪,True
Ant Wiper,🐜🧻,False
Antwip,🐜,True
Chia Wiper,🧽,False
Cheshire Wiper,🐱‍👤,True
Cryptowiping,🔐,True
Dandelion Wiper,🌼,True
Palm Wiper,🌴🧻,False
Dragon Wiper,🐉🧻,False
Edelwiper,🧹,False
Womb,🤰,False
Fjord Wiper,🌊🚗,False
Flat Wipers,🧹,False
Warm Wiper,🔥,False
Google Wiper,🧹,False
Ice Wiper,❄️,False
Wipelion,🦁,False
L.A. Wiper,🧼,False
Madder Wiper,🧹,True
Mangrove Wiper,🧹,False
Mount Wiperest,⛰️,True
Mushroom Wiper,🍄🧽,True
Zinfandel Wiper,🍷,True
Nuclear Wiper,☢️,False
Pea Wiper,🧻,True
Poison Wiper,🐍,False
Pineapple Wipe,🍍🧽,False
Plesio Wiper,🦕,True
Pope Wiper,🧹,False
Wipetheus,🤖,False
Rocky Mountain Wiper,🐟,False
Soswip,🤔,False
Rotisserie,🍗,False
Smoky Wiper,🚗,True
Superwipe,🧽,False
Super Wipe,🧻💪,False
Super Wipeout,🏄‍♂️,False
Surging Wiper,🌊,True
Tankwiper,🚽,False
Axe Wiper,🪓,True
Ugly Wiper,🤢,True
Pooh Wiper,🧻,False
Wifiper,📶,False
Bongripper,🍁🔥,False
Drivers,🚗,False
Dust Wipers,🧹,False
Sweepers,🧹,False
Swamp Wipers,🌿,False
Bearwipers,🐻🧻,False
Coconut Wipers,🥥,False
Wiped Sea,🧽🌊,False
Fire Swipers,🔥🔪,False
Bookmarks,🔖,False
Monster Wiper,🧟‍♂️,False
Prisoners,👮,False
Racers,🏎️,False
Duck Wipers,🦆🧻,False
Zombie Wiper,🧟‍♂️,False
Witches,🧙‍♀️,False
Wiping the Decks,🧽,False
Wiper Alphabet,🚗🅰️🅱,True
Aquaplaning,🚗💦,False
Apple Wipers,🍎🧽,False
Battle Wipers,🚗💥🧻,True
Palm Wipers,💦,False
Scripters,💻,False
Entwipers,🤔,False
Flying Wipers,✈️🪣,False
Ice Scrapers,❄️,False
Gnome Wipers,🤔,False
Google Wipers,🧼,False
Hedgewipers,🦔,False
Eyelashes,👁️,False
Holy Wipers,🧻,False
The Wipers,🚗🧼,False
Moon Wipers,🌙🧹,False
Monkey Wipers,🐒🧻,False
Mountain Wipers,⛰️🧼,False
Windshield Washer Fluid,🚿,False
Mr. Potato Head with Wipers,🥔,False
Nixie Wipes,🧼,True
Rioters,🤬,False
Refree,❄️,False
Tires,🚗,False
Soswipers,🤔,False
Self-Wipers,🧻👐,False
Smoky Wipers,🚗🌧️,False
Snow Wipers,❄️🧹,False
Spaniards,🇪🇸,False
Steam Wipers,🔥,False
Stupid Wipers,🤖,False
Super Wipers,🧽,False
Swan Wipers,🦢🧻,False
Swipers,🦊,False
Swiss Wipers,🇨🇭🚗,False
Super Super Wipers,🧽,True
Vegetable Wipers,🥦,False
Wipes,🧻,False
Wish Upon A Wish Upon A Wish Upon A Star,🌠,False
Wish Upon A Volcano,🌋,False
Wish Upon A Landslide,🌠,False
Wish Upon A Cactus,🌵✨,False
Wish Upon A Flying Fish,🐟✨,False
Steampunk Wish Upon A Star,⭐️🔧🌠,False
Wish Upon A Train Station,🚂,False
Wish Upon A Beer,🍻,False
Wish Upon A Coral Reef,🐠🌊🐚,False
Wish Upon A Fire Tornado,🔥🌪️,True
Wish Upon A Rose,🌹✨,False
Sneeze Upon A Wish Upon A Star,🤧✨,False
Subway Wish Upon A Star,🌠,False
Wish Upon A Tea Party,🍵🎉,False
420 Wish Upon A Star,🌠,False
Wish Upon A Water Lily,🌺,False
Wish Upon A Battleship,⛵🌠,False
Wish Upon A Bear,🐻✨,False
Alps and Wish Upon A Star,🏔️🌠,True
Wish Upon A Boiling Frog,🐸🔥,False
Broken Wish Upon A Star,⭐🌠,False
Wish Upon A Carrot,🥕,False
Cheesy Wish,🧀🌠,False
Wish Upon A Chicken,🐔,False
Wish Upon A Cloud,☁️,False
Wish Upon A Bottle Rocket,🚀,True
Drain Upon A Star,🌟,False
Dutch Wish Upon A Star,🌟,True
Wish Upon A Fart,💨,False
Eyjafjallajökull Wish Upon A Star,🌠,True
Wish Upon A Geothermal Plant,🌋,True
Wish Upon A Lava Cake,🌋🎂,False
Hydroelectric Wish Upon A Star,⚡🌟,True
Wish Upon A Landfill,🧞‍♂️,True
Lost Wish,🧞‍♂️,False
Wish Upon A Meteor Shower,🌠,False
Mississippi Wish Upon A Star,🌟,True
Wish Upon A Ninja,🌟🗡️👤,False
Wish Upon A Mud Geyser,🌋,True
Wish Upon A Salt Lick,🐴,True
Wish Upon A Smoke Detector,🔥🚨,False
Wish Upon A Steam Dragon,🐉,False
Wish Upon A Toast,🍞,False
Tsunamic Wish Upon A Star,🌊🌠,False
Vape Wish Upon A Wish Upon A Star,🌠,False
Wheel Of Fortune,🎰,False
Autumn Wish,🍂,False
Bbq Star,🌟,True
Calamari Wishes,🦑🌠,False
Cat In The Hat,🐈,False
Wish Upon A Burning Monster Truck,🔥🚚,True
Carpathian Wish Upon A Star,🌟,True
Car Wash Upon A Star,🚗🌟,True
Wish Upon A Cloud Castle,🏰,True
Wish Upon A Teapot,🧞‍♂️,False
Wish Upon A Burning Zeppelin,🔥🎸,True
Cleanest Wish Upon A Star,🌟,True
Colorado Wish Upon A Star,⭐🌟,True
Crayfish Upon A Star,🦞✨,True
Cybernetic Wish Upon A Star,🌟,False
Wish Upon A Crayonado,🖍️🌪️,True
Cut Wish Upon A Star,✂️🌟,True
Derail Upon A Star,🚂✨,True
Wish Upon A Dragon Roll,🍣,False
Wish Upon A Dragon,🐉,False
Daddy Wish Upon A Star,🌟,True
Drunken Wish Upon A Star,🍺🌠,False
Damn Wish Upon A Star,⭐,True
Driving Wish Upon A Star,🚗✨,True
Drunken Master Wishes Upon A Star,🍻✨,True
Dusty Wish Upon A Star,🌟,False
Faulty Star,🌟,True
Fish Soup Wish Upon A Star,🐟🍲🌠,True
Flying Cow Wish Upon A Star,🐄🌠,True
Wish Upon A Forest Fire,🔥🌲🌳,False
Wish Upon A Frat Party,🎉,False
Wish Upon A Flying Fish Sushi,🍣,True
Frozen Wish Upon A Star,❄️✨,False
Gone With The Wind Wish Upon A Star,🎥,False
Green Wish Upon A Star,🌠,False
Monkey's Paw,🐒,False
Humpback Wish Upon A Star,🐋✨,True
The Lord Of The Rings: The Return Of The King,👑,False
Wish Upon A Lava Cone,🌋,True
Mayonnaise Upon A Star,🌟,True
Wish Upon A Wish Upon A Wish Upon A Wish Upon A Wish Upon A,🌠,False
Mossy Star,🌿⭐,True
Wish Upon A Tornado,🌪️,False
Wish Upon A Mud Volcano,🌋,True
Wish Upon A Parking Lot,🌟,False
Paddle Star,🚣‍♂️,False
Wish Upon A Petrified Wood,🪵,False
Wish Upon A Pickleback,🍀🥒🥃,False
Pepper Wish,🌶️,True
Wish Upon A Pina Colada,🍹,False
Pane Wish Upon A Star,🌟,True
Piston Wish,🧞‍♂️,True
Poisoned Wish,🧪🌠,False
Poolside Wish,🏊‍♂️,True
Punch Upon A Star,🌟,True
Pope Francis Wishes Upon A Star,🌟,True
Rice Paddy Wish,🌾,True
Roast Wish Upon A Star,🔥,True
Wish Upon A Salad Bowl,🥗,False
Rock Tea Wish Upon A Star,🌠,True
Sand Wish,🏖️🌠,False
Rainy Wish Upon A Star,☔️✨,True
Wish Upon A Salmon Run,🐟,True
Wish Upon A Snow Cone,❄️,False
Star Wars Upon A Star,🌌,False
Space Captain Wish Upon A Star,🚀✨,True
Wish Upon A Wish Upon A Tank,🧞‍♂️,False
Wish Upon A Steam Trap,🧞‍♂️,True
Super Wish Upon A Star,🌟,True
Wish Upon A Swampnado,🌪️,True
Wish Upon A Train Wreck,🚂,False
Tornadate Wish Upon A Star,🌪️✨,True
Underground Wish Upon A Star,🌟,False
Tornadroll Wish,🌪️🦔,True
Warp Wish Upon A Star,🌠,True
Wish Upon A Pooh,🐻✨,False
Wifi Wish Upon A Star,🌟,True
Frost Witch,🧙‍♀️,False
Coral Witch,🧙‍♀️,False
Werewolf Doctor,🐺,False
Magic Marker,🖍️,False
Robo Witch,🤖,False
Swamp Doctor,🐊👨‍,False
Voodoo Steak,🥩🔮,False
Cheese Doctor,🧀,False
Hex Truck,🚚,False
Google Doctor,🤖💻⚕️,False
Kale Doctor,🥬,False
Spellbook,📖,False
Photoshop Witch Doctor,🧙‍♂️,False
Blood Magic,🔮🩸,False
Sandwitch Doctor,🥪,False
Sponge Doctor,🧽,False
Zombie Doctor,🧟‍♂️,False
Voodoo Batman,🦇,False
Cheshire Witch,🎩🐱🔮,False
Flying Witch Doctor,🧙‍♂️✈,False
Glass Doctor,🔍,False
Voodoo Sundae,🍨,False
Witch Brew,🧙‍♀️,False
Mountain Dew Witch Doctor,🧙‍♂️,False
Mountain Witch Doctor,🏔️🧙‍,False
Witch Mountain,🧙‍♀️⛰,False
Pie Doctor,🥧👨‍,False
Pesto Doctor,🍝,False
Pencil Witch,🧙‍♀️✏️,False
Pizza Witch,🍕🧙‍♀️,False
Pope Doctor,🙏🏼👨,False
Plate of Spaghetti,🍝,False
Robo-Witch,🤖,False
Salmon Doctor,🐟👨‍,False
Scotch Doctor,🥃👨‍,False
Smoky Witch Doctor,🧙‍♂️,True
Space Witch Doctor,👩‍🚀🔮,False
Surf Witch,🏄‍♀️,False
Super Witch Doctor,🧙‍♂️,False
Swiss Doctor,🇨🇭👨,False
S’more Doctor,🍫,False
Fairy Doctor,🧚‍♀️,False
Wreck Doctor,🚑,False
Bear Shaman,🐻,False
Witch Titanic,🧙‍♀️,False
Werewolf Hunt,🐺,False
Alien Hunt,👽,False
Witch Crayon,🧙‍♀️🖍,False
Witch Dam,🧙‍♀️🏞,False
Ghost Hunt,👻,False
Witchover,🧙‍♀️,False
Mueller,🕵️‍♂,False
Penguin Hunt,🐧🔍,False
Pirate Hunt,🏴‍☠️,False
Witch Soup,🍲,False
Troll Hunt,🧝‍♂️,False
Witch House,🏚️,False
Witch Bottle,🧙‍♀️,False
Cheese Witch,🧀,False
Witch Dating,🧙‍♀️💖,False
Fan Witch,🧙‍♀️🌟,False
Witch Of Wall Street,🧙‍♀️💵,False
Witchland,🧙‍♀️🏰,False
Witch Canyon,🧙‍♀️🏞,False
Witch Funnel,🧙‍♀️🌪,True
